,tweet,politican,Party,State
168,"If you or someone you know needs help, please contact the current hotline at 1-800-273-8255. You are not alone.",Jeanne Shaheen ,D,NH 
169,September is #NationalSuicidePreventionMonth. The pandemic is taking a heavy toll on Americans’ mental health. Now… https://t.co/5rFnfTLvHw,Jeanne Shaheen ,D,NH 
170,"As NH's economy continues to be impacted by COVID-19, job training programs like NH Job Corps can play a vital role… https://t.co/EpGbqiXtoV",Jeanne Shaheen ,D,NH 
171,The Trump admin’s continued efforts to politicize our institutions – especially during this crisis – are unacceptab… https://t.co/mnKrOv2Qfe,Jeanne Shaheen ,D,NH 
172,Ds &amp; Rs warned @POTUS about the signal sent by cutting 1/3 of U.S. troops in Germany – it is a green light for Russ… https://t.co/jMG6PuqKYM,Jeanne Shaheen ,D,NH 
173,"Very saddened by the passing of Rus Wilson. As Portsmouth's recreation director &amp; PHS' athletic director, Rus was b… https://t.co/msM6W88Amo",Jeanne Shaheen ,D,NH 
174,"Absolutely heartbreaking. I hope you’ll join me in keeping Captain Tower, his family &amp; the Goffstown FD in our thou… https://t.co/kqEMeuicCo",Jeanne Shaheen ,D,NH 
175,"Venues enrich our communities &amp; drive economic growth. To ensure they can stay open, they need help NOW. That’s why… https://t.co/41qjzlSmdO",Jeanne Shaheen ,D,NH 
176,NH independent entertainment venues have been some of the hardest hit by the COVID-19 pandemic. Today I met with st… https://t.co/9H7g4txJsF,Jeanne Shaheen ,D,NH 
177,"2020 has been a difficult year for everyone, but we’ve fought our way through because so many Americans stepped up.… https://t.co/qXynezzYS3",Jeanne Shaheen ,D,NH 
178,"With working families continuing to bear a heavy burden from the fallout of COVID-19, food insecurity is a serious… https://t.co/UrOaRgJnh8",Jeanne Shaheen ,D,NH 
179,"NEW: Heeding my call, @USDA announced today that waivers allowing kids to receive school meals during COVID-19 will… https://t.co/63QVF9OwW7",Jeanne Shaheen ,D,NH 
180,Fair market access for NH dairy farmers is a key part of the USMCA agreement. USMCA is poised to create new export… https://t.co/TnyB6jEhXU,Jeanne Shaheen ,D,NH 
181,"Congrats, Greg, for more than 2 decades of service at @wdhospital. Particularly over the last several months as we… https://t.co/Of0echvspa",Jeanne Shaheen ,D,NH 
182,I'm thrilled that proposals from @UofNH &amp; @dartmouth to help further our understanding of the universe have been se… https://t.co/eyaWyxcJdC,Jeanne Shaheen ,D,NH 
183,Nursing home residents are by far the most vulnerable population to COVID-19 in NH &amp; every effort must be made to k… https://t.co/JFIw4I0HKM,Jeanne Shaheen ,D,NH 
184,"65 years ago, a 14 year old Emmett Till was lynched by white supremacists. Today, Black Americans continue to endur… https://t.co/zmk20R7Bmu",Jeanne Shaheen ,D,NH 
185,It’s essential that NH businesses have the financial support they need to survive the economic crisis caused by COV… https://t.co/ReZhu6IA0X,Jeanne Shaheen ,D,NH 
186,"Meanwhile, the Trump administration refuses to reverse all the damaging policies that are slowing down mail. I’m go… https://t.co/8QOr3Ucvvp",Jeanne Shaheen ,D,NH 
187,"More than 5,000 Granite Staters have contacted my office expressing their outrage about delays at the Postal Servic… https://t.co/DYoTP8ZqX7",Jeanne Shaheen ,D,NH 
188,Congratulations to Firefighter Mike Croteau on his retirement after 75 years at the Newbury Fire &amp; Rescue Departmen… https://t.co/cQBnUA2xnf,Jeanne Shaheen ,D,NH 
189,An inaccurate census will trigger a constitutional crisis and further undermine faith in our governing institutions… https://t.co/jNdhiKZKMj,Jeanne Shaheen ,D,NH 
190,.@USGAO's new Census report should be a wake-up call. There's no policy justification for rushing the census yet it… https://t.co/s4WSC4WODp,Jeanne Shaheen ,D,NH 
191,"RT @hansilowang: @USGAO 2. @SenatorShaheen (D-NH) says @USGAO report on #2020Census ""should be a wake-up call."" ""The fact that the Trump ad…",Jeanne Shaheen ,D,NH 
192,Announcing w/NH delegation $38.5M in fed funding for @UofNH &amp; @NOAA’s Joint Hydrographic Center. This funding will… https://t.co/uvrSuRFU8G,Jeanne Shaheen ,D,NH 
193,Congress must include additional relief for our health care providers in any COVID-19 relief package and I’ll be sh… https://t.co/x5DIvxPTs1,Jeanne Shaheen ,D,NH 
194,This morning I received a COVID-19 briefing at @DartmouthHitch. Health care providers like DH have been key in ramp… https://t.co/kHwUEBdFCZ,Jeanne Shaheen ,D,NH 
195,My thoughts are w/ our injured servicemembers &amp; I hope they recover quickly. This is another example of Russian for… https://t.co/IvCYylSYaV,Jeanne Shaheen ,D,NH 
196,"Granite Staters: if you or friends &amp; family are in #HurricaneLaura’s path, please heed warnings from @FEMA &amp; seek l… https://t.co/AIyEf0cEoS",Jeanne Shaheen ,D,NH 
197,"For family-owned biz across NH like @TheLabelExperts in Keene, the PPP has been crucial to their survival amid COVI… https://t.co/UGBBtWNtrT",Jeanne Shaheen ,D,NH 
198,"It’s been 100 years since women’s suffrage, it shouldn’t be another 100 to achieve full representation in Congress… https://t.co/WTvdbsD4I8",Jeanne Shaheen ,D,NH 
199,On #WomensEqualityDay I’m thinking of the brave women who knocked down barriers so that many more could follow in their footsteps.,Jeanne Shaheen ,D,NH 
0,Congratulations to @Rutgers_Newark for helping to connect thinkers and leaders in South Africa and the United State… https://t.co/K4Ny59733y,Cory A. Booker ,D,NJ 
1,"In July, @SenatorMenendez &amp; I called on the Trump Administration to suspend military assistance to Azerbaijan &amp; I a… https://t.co/f9g05UaTl6",Cory A. Booker ,D,NJ 
2,It’s been 5 months since the House passed the HEROES Act. Instead of focusing on urgent #COVID19 relief for America… https://t.co/m6c3DLJI4h,Cory A. Booker ,D,NJ 
3,We must consider the possibility that election cases could end up before the Supreme Court. Should that happen—and… https://t.co/OSvTKlA24u,Cory A. Booker ,D,NJ 
4,"Most Americans think we should wait until after the election to put forth a Supreme Court nominee. This rushed, par… https://t.co/3dzXipQEmG",Cory A. Booker ,D,NJ 
5,"As a result of Donald Trump’s &amp; Senate Republicans’ pursuit of power at all costs, the Supreme Court now faces a cr… https://t.co/uU5dCn0nF5",Cory A. Booker ,D,NJ 
6,"It’s clear what’s at stake in this moment—the future of the Affordable Care Act, a woman’s right to make her own he… https://t.co/h2QEWIGujZ",Cory A. Booker ,D,NJ 
7,Racial bias trainings are critical to combat workplace discrimination &amp; have bipartisan support. Trump's executive… https://t.co/ofeJpYfji1,Cory A. Booker ,D,NJ 
8,We are the United States of America. If our president cannot commit to the peaceful transfer of power—what makes ou… https://t.co/3Twel46KJy,Cory A. Booker ,D,NJ 
9,"RT @EPWDems: We don't have to choose between creating jobs and protecting endangered species. As @SenBooker explains, economic growth and e…",Cory A. Booker ,D,NJ 
10,"Instead of using CARES Act funds meant for #COVID19 relief, the DOD diverted funds to defense contractors who didn’… https://t.co/wiw7X0GE7U",Cory A. Booker ,D,NJ 
11,Remembering the life of Breonna Taylor. #SayHerName https://t.co/6dI8waMzXO,Cory A. Booker ,D,NJ 
12,Black Americans are killed by police at alarming rates. Mitch McConnell has been blocking our Justice in Policing A… https://t.co/nndMGi3FOR,Cory A. Booker ,D,NJ 
13,This is not justice for Breonna Taylor. She should still be alive—we must pursue measures so this never happens aga… https://t.co/g1IHnTws61,Cory A. Booker ,D,NJ 
14,Justice Ginsburg was truly a giant amongst us who understood just how profound an impact the decisions of the Supre… https://t.co/biIxelkT7m,Cory A. Booker ,D,NJ 
15,"Heading to the Senate floor to talk about the legacy of Justice Ginsburg, the future of #SCOTUS and what’s at stake… https://t.co/qhCiJx2wAz",Cory A. Booker ,D,NJ 
16,"Today is #NationalVoterRegistrationDay, and with so much at stake in our democracy right now it’s critical that we… https://t.co/f08FFVwAAC",Cory A. Booker ,D,NJ 
17,"We are not powerless. We all have the choice right now to rise to this moment, to speak up &amp; demand that our leader… https://t.co/0qwBryq4Xq",Cory A. Booker ,D,NJ 
18,"Mitch McConnell’s hypocritical decision to push through a Supreme Court nominee doesn’t just put our health care, w… https://t.co/hs2LmKKLRr",Cory A. Booker ,D,NJ 
19,Ruth Bader Ginsburg understood the profound importance of #SCOTUS’s legitimacy. The decisions this court makes—from… https://t.co/S6YciKRwFa,Cory A. Booker ,D,NJ 
20,"RT @FaceTheNation: “I’m not exactly sure how this will play out,” @SenBooker tells @margbrennan about the #SCOTUS nomination process. https…",Cory A. Booker ,D,NJ 
21,RT @nprpolitics: Senator Cory Booker Opposes Filling Supreme Court Vacancy Before Election https://t.co/O5WbCIXgRB,Cory A. Booker ,D,NJ 
22,RT @allinwithchris: Sen. Cory Booker on passing of Ruth Bader Ginsburg: “I hope we don’t tread over this loss. I hope we don’t just run by…,Cory A. Booker ,D,NJ 
23,"Ruth Bader Ginsburg was a true giant, an American hero and a warrior for justice. Our country mourns her loss deepl… https://t.co/VQ2lMuNBtQ",Cory A. Booker ,D,NJ 
24,"Wishing a happy and healthy new year to all those celebrating #RoshHashanah in New Jersey, across our country and a… https://t.co/cHFBktPPwM",Cory A. Booker ,D,NJ 
25,"Americans deserve a food system that’s secure &amp; healthy, farmers deserve to earn a fair price for what they produce… https://t.co/Y61rB9X1Fs",Cory A. Booker ,D,NJ 
26,"This #NJBudget will help New Jersey families who need it most, invest in our schools &amp; communities, and spur our st… https://t.co/bcZq6mPza7",Cory A. Booker ,D,NJ 
27,"Despite bipartisan support for racial bias trainings, Trump wants to roll them back for federal employees, calling… https://t.co/mOaDkDfqYv",Cory A. Booker ,D,NJ 
28,"In our nation, the biggest determining factor of whether you live near toxic pollution, drink contaminated water, o… https://t.co/QbvhqO2SrP",Cory A. Booker ,D,NJ 
29,RT @ourdailyplanet: While @EPA is cancelling #environmentaljustice training #democrats @SenBooker and @RepDebHaaland are stepping up their…,Cory A. Booker ,D,NJ 
30,This is a big win for clean energy as well as for American consumers—I applaud @FERChatterjee &amp; @RichGlickFERC for… https://t.co/4GY1Zk8JYM,Cory A. Booker ,D,NJ 
31,Communities of color &amp; low-income &amp; indigenous communities have long suffered from a legacy of pollution that must… https://t.co/dU2BfPLDYk,Cory A. Booker ,D,NJ 
32,Servicemembers often fail to report cases of sexual assault &amp; harassment due to fear of retribution from superiors.… https://t.co/C1ol6hNjzk,Cory A. Booker ,D,NJ 
33,"Proud to join many of my Democratic colleagues, activists and advocates to propose this bold THRIVE agenda that wou… https://t.co/eoyZN7Q1nq",Cory A. Booker ,D,NJ 
34,These horrific allegations and long-standing mistreatment at detention centers are why immigrants should not be unn… https://t.co/VuXIq2ogBz,Cory A. Booker ,D,NJ 
35,The whistleblower complaint detailing heinous abuses to immigrant detainees under ICE custody—including subjecting… https://t.co/NjurHY5ryx,Cory A. Booker ,D,NJ 
36,"Today kicks off #HHM celebrating Latinx, Latino &amp; Hispanic Americans’ rich heritage &amp; contributions to our nation.… https://t.co/PD3nePsrZ8",Cory A. Booker ,D,NJ 
37,RT @theappeal: Many states have already taken steps to legalize marijuana. What will it take to finally get the federal government to do th…,Cory A. Booker ,D,NJ 
38,This is horrific. There must be an immediate investigation into these disturbing allegations of human rights abuse. https://t.co/CgZhpN8kHr,Cory A. Booker ,D,NJ 
39,Grateful for my friend and colleague Senator Chris Murphy and his fight to provide justice and opportunity to colle… https://t.co/zy1fxpLuAa,Cory A. Booker ,D,NJ 
40,America must honor its commitments to international partners like the WHO—especially during this pandemic where a c… https://t.co/0GjGA25rHe,Cory A. Booker ,D,NJ 
41,This is unacceptable. In one of the world's richest countries it's unconscionable that many American families can't… https://t.co/RHfk7sP0gd,Cory A. Booker ,D,NJ 
42,California’s historic wildfires have burned a record-breaking level of destruction with months still left in the wi… https://t.co/z1xkG8OW0j,Cory A. Booker ,D,NJ 
43,May we #neverforget the lives we lost 19 years ago today and the sacrifice of our heroic first responders and their… https://t.co/17rt52n29G,Cory A. Booker ,D,NJ 
44,This whistleblower report is further evidence of a pattern of behavior designed to obscure Trump’s relationship wit… https://t.co/kIP1zVF5Rx,Cory A. Booker ,D,NJ 
45,This crisis has demonstrated the desperate need to close the wealth gap. I applaud @GovMurphy for taking action tod… https://t.co/gpqyviACH1,Cory A. Booker ,D,NJ 
46,Every year tens of thousands of Americans lose their lives to suicide—the 10th leading cause of death in the US. Fo… https://t.co/ibGdIuI8vT,Cory A. Booker ,D,NJ 
47,The paltry fine that OSHA imposed on Smithfield confirms what we already knew—that during this pandemic Smithfield… https://t.co/xD9N1mscPq,Cory A. Booker ,D,NJ 
48,"The Senate Republican #COVID19 bill doesn’t provide for food assistance, rental assistance, hazard pay, election se… https://t.co/PpFtJ0QvXw",Cory A. Booker ,D,NJ 
49,"Nearly 190,000 Americans are dead. Trump knew how deadly this virus was and chose to downplay and lie to the Americ… https://t.co/hguTaNNpwH",Cory A. Booker ,D,NJ 
50,House Democrats passed a #COVID19 relief package back in May that met the urgent needs of Americans during this pan… https://t.co/vXHfiHMpNG,Cory A. Booker ,D,NJ 
51,Looking forward to answering your questions later today. Please tune in at 5pm ET! https://t.co/exo6iYuzfN,Cory A. Booker ,D,NJ 
52,"As the Senate returns today, we can’t waste any time to adequately fund the US Postal Service. We must pass legisla… https://t.co/XKoX7EMQ2D",Cory A. Booker ,D,NJ 
53,My grandfather's union membership gave him better wages &amp; benefits that got our family out of poverty &amp; into the mi… https://t.co/fQqbk5rdOh,Cory A. Booker ,D,NJ 
54,"Farming in the last 70 years has gone from raising animals in a far more humane, pasture-based model to big factory… https://t.co/6irXhw1CgZ",Cory A. Booker ,D,NJ 
55,Trump has repeatedly chosen to foment division and unrest over addressing the damage to our nation. We need moral l… https://t.co/SL0MRFjLhI,Cory A. Booker ,D,NJ 
56,Unemployment claims remain high &amp; Congress still hasn't passed the next relief bill to help millions of Americans t… https://t.co/zyYNE3cjBF,Cory A. Booker ,D,NJ 
57,"Fill out your census before the September 30th deadline, go to https://t.co/wJwJMlQjOu right now! https://t.co/8SDTCfZwRE",Cory A. Booker ,D,NJ 
58,"The US is 4% of the world’s population yet has 24% of its #COVID19 cases. More than 180,000 Americans have died. We… https://t.co/FreAw8Rr9v",Cory A. Booker ,D,NJ 
59,Today rent is due for millions of Americans who have struggled to pay their bills during this pandemic—and many  fa… https://t.co/BtvTq5YLF6,Cory A. Booker ,D,NJ 
60,It’s not enough to end the federal prohibition on marijuana—we must expunge the records and repair the damage done… https://t.co/9L8Anqyxlm,Cory A. Booker ,D,NJ 
61,This is a huge step forward for environmental justice. Thank you to the New Jersey Assembly and State Senate for th… https://t.co/dczngcWXsS,Cory A. Booker ,D,NJ 
62,Far too often college athletes are robbed of their college education—educational opportunities that they deserve an… https://t.co/3addhH2gDR,Cory A. Booker ,D,NJ 
63,Last year banks made $12 billion on overdraft fees—burdensome charges that typically fall on those already on the f… https://t.co/n5iDewzHYs,Cory A. Booker ,D,NJ 
64,"Today is the 57th anniversary of the historic March on Washington—a movement for justice, equality and dignity for… https://t.co/Gku9efmGbV",Cory A. Booker ,D,NJ 
65,Looking forward to the #VirtualMarchonWashington starting today—please tune in! https://t.co/m1ga4SGbfj,Cory A. Booker ,D,NJ 
66,"65 years ago, 14-year-old Emmett Till was brutally murdered by white supremacists. This year, the Emmett Till Anti-… https://t.co/RRQijLYPHW",Cory A. Booker ,D,NJ 
67,Another 1 million American workers filed for first-time unemployment benefits. The House passed new #COVID19 relief… https://t.co/mHryyekFmd,Cory A. Booker ,D,NJ 
68,Today we honor Women’s Equality Day &amp; the 100th anniversary of the 19th Amendment granting women the right to vote.… https://t.co/G753M9CrOz,Cory A. Booker ,D,NJ 
69,Climate change is the greatest existential threat of our lifetime. We must take aggressive action to achieve net ze… https://t.co/Lm6WGvqtdb,Cory A. Booker ,D,NJ 
70,It’s been 2 months since the House passed the #JusticeInPolicing Act—a bill that will bring meaningful reforms to o… https://t.co/ha8LbZSa2u,Cory A. Booker ,D,NJ 
71,.@GovMurphy’s proposal is a big step forward for NJ to help close the wealth gap &amp; address racial disparities that… https://t.co/m8NdhaelZJ,Cory A. Booker ,D,NJ 
72,"The federal eviction moratorium Congress passed in our last #COVID19 relief package has expired—starting today, mil… https://t.co/URs5ZTbjXw",Cory A. Booker ,D,NJ 
73,Praying for Jacob Blake’s recovery and for his children. This unconscionable violence against Black Americans at th… https://t.co/62Th31S4Wl,Cory A. Booker ,D,NJ 
74,Far too often college athletes are robbed of their college education—educational opportunities that they deserve an… https://t.co/qtMtV5mr4f,Cory A. Booker ,D,NJ 
75,The fight to end racial wealth disparities starts with pressuring our leaders to create policies to help level the… https://t.co/mNMFBCP2Us,Cory A. Booker ,D,NJ 
76,Hundreds of sorting machines have recently been removed resulting in reports of mail delays. The USPS itself warned… https://t.co/bdzIk1OTHl,Cory A. Booker ,D,NJ 
77,Trump’s executive orders are proving to be unworkable. Congress must pass comprehensive legislation to help America… https://t.co/amcUla0tQV,Cory A. Booker ,D,NJ 
78,Trump is sabotaging the USPS while people rely on their services for everything from medicines to social security c… https://t.co/49CLuJAx6E,Cory A. Booker ,D,NJ 
79,This is a crisis that calls for American leadership—and the president is nowhere to be found. https://t.co/7RKy5vzxAs,Cory A. Booker ,D,NJ 
80,The bipartisan Senate Intelligence report confirms that Russia attacked our 2016 election and that the Trump campai… https://t.co/hmdk5l9pNv,Cory A. Booker ,D,NJ 
81,College athletes who sustain lifelong injuries from their sports should at the very least receive health care cover… https://t.co/NlXTJ5Oi6F,Cory A. Booker ,D,NJ 
82,RT @MartinHeinrich: Do you guys do direct deposit? https://t.co/QGA53aAbxL,Cory A. Booker ,D,NJ 
83,100 years ago today the 19th Amendment was ratified giving women the right to vote. Today we celebrate this milesto… https://t.co/L8zfEsCkWJ,Cory A. Booker ,D,NJ 
84,"Since 2000, more than 30 college football players have died from heat-related illnesses due to workouts that went t… https://t.co/oVYaZiRxnt",Cory A. Booker ,D,NJ 
85,Trump is actively and openly sabotaging the USPS ahead of the November elections. Mitch McConnell should call back… https://t.co/mPGAFvCchg,Cory A. Booker ,D,NJ 
86,College athletes must be protected from undue risk of participating in sports during the #COVID19 pandemic. Coaches… https://t.co/boU4h1VXYZ,Cory A. Booker ,D,NJ 
87,"Today, as we close out #NCHW, I want to thank Natalie Davila, Mary Iglesias &amp; Ruben Martinez from @ohinj for their… https://t.co/GuE2KNHXGL",Cory A. Booker ,D,NJ 
88,College athletes power a $15 billion industry—yet these athletes are blocked from sharing in any of this. College a… https://t.co/XMFe7IjpT3,Cory A. Booker ,D,NJ 
89,"In the midst of a global pandemic that has killed over 160,000 Americans, sickened millions more, and has left mill… https://t.co/ywW51B6xX7",Cory A. Booker ,D,NJ 
90,"As #NHCW continues, I want to thank Dr. Mariam Beshara from Newark Community Health Center for providing patients w… https://t.co/K05418CkHa",Cory A. Booker ,D,NJ 
91,Grateful for this opportunity to speak with New Jerseyans about the challenges we’re facing during this pandemic. W… https://t.co/jYhQH3NJrE,Cory A. Booker ,D,NJ 
92,Amazing news—our Safeguarding America's First Responders Act was just signed into law. This critical bill extends b… https://t.co/LK4vXiPAvT,Cory A. Booker ,D,NJ 
93,Glad to welcome the first Ambassador from Sudan in over two decades. Congress has repeatedly urged Secretary Pompeo… https://t.co/zOxxcaIP4G,Cory A. Booker ,D,NJ 
94,We have a moral obligation to do everything we can to ensure all of our children in NJ &amp; across the country have th… https://t.co/zDmgUpR9MU,Cory A. Booker ,D,NJ 
95,In honor of #NHCW I’d like to give a shout out to Destiny Wood from @SJFMC_INC for her advocacy on behalf of margin… https://t.co/YJjTBpdY2q,Cory A. Booker ,D,NJ 
96,RT @reboot: Check out @CoryBooker on the latest episode of In Quarantine with Steve Bodow. We promise that it's not the worst episode ever.…,Cory A. Booker ,D,NJ 
97,RT @hopesolo: I applaud @CoryBooker for the work he’s done on the College Athletes Bill of Rights Framework. It was introduced by Booker an…,Cory A. Booker ,D,NJ 
98,Today is #BlackWomensEqualPay Day which marks the nearly 8 extra months it would take for Black women to be paid wh… https://t.co/i3djJsRl0G,Cory A. Booker ,D,NJ 
99,The NCAA has failed generations of young men &amp; women even when it comes to their most basic responsibility—keeping… https://t.co/8TYI7OvUJP,Cory A. Booker ,D,NJ 
100,"Today for #NCHW I want to thank Alberto Billini, a health care hero from @HJAHC who deserves our recognition and ap… https://t.co/Q939OolIwz",Cory A. Booker ,D,NJ 
101,3 years ago our nation watched in horror as white supremacists and neo-Nazis marched through Charlottesville. Today… https://t.co/BfdEBA81SU,Cory A. Booker ,D,NJ 
102,"RT @SenGaryPeters: Protect the Postal Service.
 
That’s it. That’s the tweet.",Cory A. Booker ,D,NJ 
103,RT @theappeal: Racial wealth inequality is increasing and the government is failing to provide equitable relief in light of the pandemic. T…,Cory A. Booker ,D,NJ 
104,Had a great conversation with @byshondaland about this moment in American history and how we can move this country… https://t.co/Plb7uV6Pf2,Cory A. Booker ,D,NJ 
105,Trump’s attacks on the USPS should concern us all. Millions of Americans and small businesses rely on this critical… https://t.co/L5XJd0Sr5Q,Cory A. Booker ,D,NJ 
106,"RT @byshondaland: ""This time of racial reckoning can't stall. It has to expand and the conversations have to continue. Being pulled out of…",Cory A. Booker ,D,NJ 
107,"During #NHCW I’d like to give a shout out to another NJ health care hero, Dr. Richard Watson, from @Zufall_Health w… https://t.co/ZgEk8oJGLP",Cory A. Booker ,D,NJ 
108,70% of the wealth in this country is in the hands of just 10% of households. We must close this wealth gap. Baby Bo… https://t.co/wLFvN9CIC8,Cory A. Booker ,D,NJ 
109,"Today to kick off National Health Center Week I’d like to shout out one of our health care heroes, Ana Rebelo from… https://t.co/nIYyhzrajo",Cory A. Booker ,D,NJ 
110,"Six years ago Michael Brown was killed by police in Ferguson, Missouri. His death sparked a movement that continues… https://t.co/F5oVOa2FxD",Cory A. Booker ,D,NJ 
111,Tens of thousands of workers at meatpacking plants have been infected with #COVID19 as a result of unsafe practices… https://t.co/V3wIilT2xb,Cory A. Booker ,D,NJ 
112,Democrats put forth a comprehensive plan to respond to #COVID19 months ago—back in May. Senate Republicans wasted t… https://t.co/4ydI9cEXVV,Cory A. Booker ,D,NJ 
113,People in jail are disproportionately contracting &amp; dying of #COVID19 due to the inability to social distance &amp; hig… https://t.co/CWT27upga1,Cory A. Booker ,D,NJ 
114,College sports is rife with instances of abuse and exploitation. It's clear that federal action is needed to protec… https://t.co/NdKq1THwgz,Cory A. Booker ,D,NJ 
115,For too long the NRA and its leadership has used its money and power to hold our elected officials hostage on gun s… https://t.co/tZdd3OdwrR,Cory A. Booker ,D,NJ 
116,"55 years ago, the Voting Rights Act became law, protecting the right to vote for millions of Americans. We still ha… https://t.co/knGNnu4lls",Cory A. Booker ,D,NJ 
117,"RT @SenatorLeahy: Today at 2 pm, I'll be giving remarks at the world premiere of ""Suppressed 2020: The Fight to Vote,"" an eye-opening docum…",Cory A. Booker ,D,NJ 
118,"We’re facing an economic crisis, the biggest we’ve seen in a generation, and the recovery response must match this.… https://t.co/J831IfRM1u",Cory A. Booker ,D,NJ 
119,Meatpacking companies like Smithfield are putting their workers in harm’s way in order to maximize profits. Tens of… https://t.co/aVQIkYvv3x,Cory A. Booker ,D,NJ 
120,"Happy birthday, President @BarackObama! https://t.co/LgTtDEmj7b",Cory A. Booker ,D,NJ 
121,What happened to Judge Salas is a tragedy no one should ever have to go through. @SenatorMenendez &amp; I are working o… https://t.co/RZulP5eIFC,Cory A. Booker ,D,NJ 
122,Many scientists agree we're in one of the greatest periods of mass extinction in Earth's history &amp; human activities… https://t.co/d87e8HK3xQ,Cory A. Booker ,D,NJ 
123,"Our college athletes deserve better. The NCAA must do more to ensure the health &amp; safety of these athletes, that th… https://t.co/qIPgqSdB8D",Cory A. Booker ,D,NJ 
124,This public health crisis has turned a prison sentence into a death sentence. We need to safely release people from… https://t.co/3jC8ROCEMv,Cory A. Booker ,D,NJ 
125,Inspired by these New Jersey students and their incredible teacher Mr. Adler for their resilience during these chal… https://t.co/1F0wSvP3iH,Cory A. Booker ,D,NJ 
126,Today unemployment insurance benefits expire for millions of Americans just as rent is due. While the House passed… https://t.co/49rE8vlXWw,Cory A. Booker ,D,NJ 
127,"As Muslims around the world gather to celebrate Eid al-Adha, I send my warmest wishes for a safe, healthy, and boun… https://t.co/TAx0lHgD3y",Cory A. Booker ,D,NJ 
128,Congress must quickly pass a recovery package that matches the scale of this historic economic crisis. The House pa… https://t.co/VYdjtQ4V0K,Cory A. Booker ,D,NJ 
129,Online exploitation of children has increased by more than 200 percent in NJ during the pandemic. Learn what parent… https://t.co/rkD8G3wccA,Cory A. Booker ,D,NJ 
130,Trump continues to make false claims about widespread voter fraud. Today he floated the idea of delaying the presid… https://t.co/mNVt3RENxS,Cory A. Booker ,D,NJ 
131,"Thank you, Mr. President. https://t.co/rASYfazUuf",Cory A. Booker ,D,NJ 
132,"RT @PodSaveAmerica: ""You want to honor John, let's honor him by revitalizing the law that he was willing to die for.""  — @BarackObama calls…",Cory A. Booker ,D,NJ 
133,"RT @AmolSinha: Prisons are meant to warehouse people, not for social distancing. 

Pls read this important piece by @traceytully. This bill…",Cory A. Booker ,D,NJ 
134,It’s time for regulators to take into account the disproportionate burden that pollution has on communities of colo… https://t.co/2RdTWlHgi7,Cory A. Booker ,D,NJ 
135,Trump says he’s withdrawing thousands of our troops from Germany without consulting our closest allies. At the same… https://t.co/ZqPpKSDeu9,Cory A. Booker ,D,NJ 
136,Senate Republicans have put forward a bill that falls far short of the resources we need to expand testing and help… https://t.co/rS10xXioTC,Cory A. Booker ,D,NJ 
137,RT @SenTinaSmith: The House passed a COVID relief bill 10 weeks ago. Mitch McConnell has the Senate confirming judges (we’ve confirmed 200…,Cory A. Booker ,D,NJ 
138,Glad to see the House pass this important legislation that would showcase the incredible contributions and heritage… https://t.co/Ht0kFr7l34,Cory A. Booker ,D,NJ 
139,Trump forfeited decades of American foreign policy &amp; our core values even before the #COVID19 pandemic. His disastr… https://t.co/msezcwf4xv,Cory A. Booker ,D,NJ 
140,The House passed the HEROES Act over 2 months ago that would help millions of Americans &amp; our economy get through t… https://t.co/W6d9kRWiQr,Cory A. Booker ,D,NJ 
141,Looking forward to joining this @vidcon conversation later today—please tune in at 7:30pm ET:… https://t.co/3DsI35y8BP,Cory A. Booker ,D,NJ 
142,"During the worst public health crisis in a century that has left tens of millions without jobs, Senate Republicans… https://t.co/R1BeiPyM1D",Cory A. Booker ,D,NJ 
143,"In order to protect ourselves from future pandemics like #COVID19, it’s clear—we need to shut down live wildlife ma… https://t.co/wmi9Cc9BmZ",Cory A. Booker ,D,NJ 
144,"RT @VidCon: From creators to government officials, people use social media to educate others. Moderated by @amberscloset33, this fireside c…",Cory A. Booker ,D,NJ 
145,Looking forward to this event today—please join us at 4pm ET. https://t.co/I8Jz8y0XXB https://t.co/e8EiGGyDXs,Cory A. Booker ,D,NJ 
146,Lack of tree cover is associated with a whole host of serious health issues &amp; disproportionately affects low-income… https://t.co/y7gcVHU9FI,Cory A. Booker ,D,NJ 
147,"The NCAA continues to fight to ensure that college athletes, specifically young Black athletes who generate an outs… https://t.co/3prjazk95z",Cory A. Booker ,D,NJ 
148,Extending expanded unemployment insurance and providing more cash payments won’t just help millions of American fam… https://t.co/bTqpSsbnQH,Cory A. Booker ,D,NJ 
149,National service is vital to helping our nation heal from the #COVID19 crisis—which is why our bipartisan #CORPSAct… https://t.co/yb7I97oeGq,Cory A. Booker ,D,NJ 
150,Trump is resorting to authoritarian tactics that are more likely to escalate &amp; incite violence than de-escalate ten… https://t.co/ppcC0CPXjP,Cory A. Booker ,D,NJ 
151,"The NCAA has failed generations of young men &amp; women, even when it comes to the most basic responsibility—keeping a… https://t.co/nRPKBoVVFb",Cory A. Booker ,D,NJ 
152,The authoritarian tactics by the Trump administration have no place in America. AG Barr must explain the legal rati… https://t.co/FXnkYd6h0U,Cory A. Booker ,D,NJ 
153,The disturbing use of federal agents in Portland is what we’d expect to see under an authoritarian regime—not the U… https://t.co/lQ4T7WLQ0i,Cory A. Booker ,D,NJ 
