,tweet,politican
137,My friend &amp; former @USDOL Secretary @RBReich is right: @OSHA_DOL abandoned workers by refusing to issue an Emergenc… https://t.co/NbCewyWEvS,Warren
138,About half of Boston households still need to fill out the #2020Census. A patriotic thing you can do this weekend i… https://t.co/1dcmcghsNx,Warren
139,Denying trans individuals access to safe shelter at any time – but particularly in the middle of a pandemic – is mo… https://t.co/JqNAdbENTv,Warren
140,"Most people assume retirement advisers must do what’s best for their customers, but conflicts cost families $17B/ye… https://t.co/ehOP0mqzEi",Warren
141,In December I warned @USDOL not to propose a conflict of interest standard that mirrored the SEC's deeply flawed ne… https://t.co/1qGlU20Ug5,Warren
142,"For years, I’ve fought the fancy trips, cars, &amp; kickbacks retirement advisers can receive for selling lousy product… https://t.co/2w6jlab31O",Warren
143,"In 2016, @BarackObama's @USDOL wrote a strong conflict of interest rule so retirement advisers would have to put th… https://t.co/WnXtrEsaYY",Warren
144,"RT @SenSchumer: The moratorium on evictions is set to expire in July.

But we're still in the middle of this crisis.

Millions are struggli…",Warren
145,"RT @RepMaloney: #COVID has made clear that the federal govt must do more to protect residents of assisted living facilities. Today, @SenWar…",Warren
146,"RT @RepPressley: Qualified immunity impedes justice and accountability. 

We must #EndQualifiedImmunity once and for all, and I'm grateful…",Warren
147,I have serious concerns about the safety &amp; security of US servicemembers who may have Russian-funded bounties on th… https://t.co/XLbH58jLJX,Warren
148,Yesterday @MazieHirono &amp; I were not impressed by the “briefing” from Trump administration officials about the Russi… https://t.co/sS9g5KnEVq,Warren
149,Trump seems to echo the Kremlin as he dismisses reports that he knew &amp; did nothing about Russia paying militants to… https://t.co/qaky5CXGoT,Warren
150,We need to boost our country’s pharmaceutical manufacturing capacity for the COVID-19 crisis &amp; any future pandemics… https://t.co/NS1JK6v8E1,Warren
151,"RT @SenBobCasey: Wearing a mask shows:

1. Compassion - the person near you could have, or care for someone with, an underlying health comp…",Warren
152,"Thank you, @RyanBudhu, for sharing the tragic story of your brother's death in police custody and challenging all o… https://t.co/xAQzpF5qPP",Warren
153,Public health officials &amp; assisted living residents &amp; their families need to know about COVID-19 cases &amp; fatalities… https://t.co/z0PHQfGGjz,Warren
154,"My report with @RepMaloney &amp; @SenMarkey found:
❌ 24% of assisted living facilities had at least 1 COVID-19 case. 8%… https://t.co/mS4HUCHpHN",Warren
155,Assisted living centers have similar COVID-19 risks as nursing homes but not the same regulations &amp; reporting requi… https://t.co/8GVjJMCklp,Warren
156,RT @civilrightsorg: BREAKING: The House just passed #HJRes90 to nullify a rule from the @USOCC that would drastically undermine one of our…,Warren
157,RT @SenMarkey: Qualified immunity makes it almost impossible for a victim of excessive force by a police officer to hold that officer accou…,Warren
158,I support the Cambridge City Council’s resolution of solidarity with @WholeFoods workers who want to wear… https://t.co/wlR4sDlj56,Warren
159,Workers of color at @Amazon warehouses &amp; @WholeFoods stores have spoken out for months about unsafe COVID-19 condit… https://t.co/VTA4gwKmnf,Warren
160,Amazon has no problem making money selling #BlackLivesMatter masks on their platform. If the retail giant believes… https://t.co/N69CXdURSo,Warren
161,HHS reportedly plans to add personal information to its COVID-19 database. I’m worried that sensitive HHS data coul… https://t.co/RiAionpM7F,Warren
162,The pandemic – and its human and economic costs – grow daily because the Trump administration has failed to deliver… https://t.co/G9i7A85Hyx,Warren
163,"Here's the reality: the White House ignored the threat of COVID-19 until it was too late to stop it, left states wi… https://t.co/ymcQ5u34eP",Warren
164,"Dr. Fauci told me the US could see 100,000 new cases of COVID-19 per day if we don’t shift course. But rather than… https://t.co/wiwQg8Uzop",Warren
165,COVID-19 is surging and Dr. Fauci gave a catastrophic warning to me yesterday. Either @VP Pence doesn’t have the sl… https://t.co/rOIVND2MFH,Warren
166,.@RepDebHaaland &amp; I asked @USCCRgov to examine the impact of the federal government's COVID-19 response on Native c… https://t.co/vUhQXySXCQ,Warren
167,"It's July 1st, the rent is due, &amp; millions of families have no idea how they’re going to pay it. The Senate must st… https://t.co/pkxF2CGvMb",Warren
168,Glad to see a fearless woman scientist like @REMLehmann taking the helm at @WhiteheadInst. Congratulations and welc… https://t.co/bFXvF290tw,Warren
169,"Removing the names, symbols, &amp; monuments that honor Confederate soldiers who killed Americans in defense of slavery… https://t.co/kxyhZDND0q",Warren
170,RT @IndivisibleTeam: We're LIVE with our Fight Back for Fair Courts virtual rally! Join us now:  https://t.co/w4lYfDUrN2,Warren
171,COVID-19 made it clear: our dependence on foreign countries for pharmaceutical drugs &amp; drug components threatens ou… https://t.co/yhwWpormYi,Warren
172,"RT @MassGovernor: MA is reopening safely, but we want to ensure out-of-state travelers take appropriate precautions

Effective July 1, all…",Warren
173,"The recent Supreme Court rulings on DACA, abortion, &amp; the @CFPB are a reminder of the importance of a fair and impa… https://t.co/hhnDhXjqIO",Warren
174,"There were 21,000 new COVID-19 cases the day Dr. Fauci told me we were going in “the right direction.”
There were 4… https://t.co/NzzvgnP4Rk",Warren
175,"When Dr. Fauci testified in mid-May, he told me that the US had not contained COVID-19, but he thought that we were… https://t.co/tzrOYeX9SV",Warren
176,Dr. Fauci &amp; other top federal public health experts are back testifying before the Senate this morning to update us… https://t.co/EQUnsRQ05a,Warren
177,I'm glad the Trump administration is finally stopping the export of our police equipment and other security aid to… https://t.co/UA19pIWAIc,Warren
178,Community health centers like Upham’s provide critical care for anyone who walks through their doors. They often se… https://t.co/RuOVLwIuW0,Warren
179,The Court’s decision to strike down Louisiana’s abortion law is a victory for reproductive rights. But these state… https://t.co/prhjYbWg5s,Warren
180,I’m heading to the Senate floor to talk about my proposal in the defense bill to rename all bases &amp; military assets… https://t.co/4BOmJZgyOK,Warren
181,"In MA and across the country, communities are bracing for a surge of evictions that could leave families homeless.… https://t.co/bWuFmFADfE",Warren
182,Black &amp; Brown communities are most at risk for eviction if we don't extend this moratorium. They’ve been hardest hi… https://t.co/uowZf9HXOS,Warren
183,"Our bill expands the eviction moratorium that will expire in July to cover all renters. It also prohibits fees, fin… https://t.co/3L3oGFNAlM",Warren
184,Renters who lost their jobs because of the pandemic shouldn’t have to fear losing their homes too. Today I’m introd… https://t.co/wSSoDWyIrI,Warren
185,Trump’s @CFPBDirector Kathy Kraninger gutted the fair lending office and stopped filing lawsuits when companies che… https://t.co/XldHkp0EKI,Warren
186,"The @CFPB's job is to get the tricks &amp; traps out of credit cards, mortgages, student loans, &amp; other financial produ… https://t.co/HBQTBD2c2o",Warren
187,"Even after today’s ruling, the @CFPB is still an independent agency. The director of that agency still works for th… https://t.co/mpNGebBiGa",Warren
188,"Now, the Supreme Court should not have ignored the intent of Congress and allowed the President to remove the @CFPB… https://t.co/nnvhSeasKB",Warren
189,"Let’s not lose sight of the bigger picture: after years of industry attacks and GOP opposition, a conservative Supr… https://t.co/gvSItfLv0O",Warren
190,President Trump doing absolutely nothing while a Russian spy unit pays the Taliban to kill US soldiers is a profoun… https://t.co/y71FAAqUiK,Warren
191,"If @AmericanAir wants to pack planes like sardines during a pandemic, they should fully refund passengers who don’t… https://t.co/41KFjctTAc",Warren
192,"Trump used COVID-19 as an excuse to roll back more @EPA safeguards, even though most of us know we need to combat t… https://t.co/8TeS8CHyzy",Warren
193,President Trump cannot divert Pentagon funding to his monument to hate at the border. Congress should do even more… https://t.co/jGBQoW5HcO,Warren
194,The @FederalReserve and Congress need to take deliberate action to reverse the serious racial gaps in our economic… https://t.co/7wofNdNZsc,Warren
195,COVID-19 is still spreading. I’m worried @TheJusticeDept is dangerously rushing to reopen immigration courts. I’ve… https://t.co/lHmc8MmAUV,Warren
196,"RT @nwlc: ""Child care is like infrastructure...if there isn't a safe place for children to go, then their parents won't be able to work. Th…",Warren
197,Child care centers were already operating at razor-thin margins before COVID-19. Smaller classes &amp; higher costs cou… https://t.co/Be8bMunnwx,Warren
198,Our @MassAGO &amp; @EdDebtJustice took @BetsyDeVosED to court for refusing to discharge defrauded Corinthian students’… https://t.co/twkZX8qXdL,Warren
199,RT @NydiaVelazquez: .@senwarren is right - this President denied the tragedy after #Maria in #PuertoRico just as he's denying the horrifyin…,Warren
0,The Senate majority has assembled a framework for CARES 2. It is tailored precisely to this phase of the crisis to… https://t.co/wWk0tQEJX8,McConell
1,Our nation stands at a critical midway point in our fight against the coronavirus. Far too many families are contin… https://t.co/nJDkeGMTVx,McConell
2,The Senate just advanced the 60th annual National Defense Authorization Act to keep our Armed Forces on the cutting… https://t.co/RVy5VZH4f5,McConell
3,The House just passed @SteveDaines and @SenCoryGardner ‘s Great American Outdoors Act. Next stop: The White House t… https://t.co/Dq5QInwMKL,McConell
4,"A very happy 97th birthday to my great friend, @SenatorDole. Millions of people continue to benefit from the causes… https://t.co/cId0BOtoSi",McConell
5,"Today, the Senate will vote on a Democrat amendment to slash defense spending that was advertised in an op-ed title… https://t.co/5gUqPTj9Wh",McConell
6,The American people cannot completely stop building their lives until a vaccine is available. The U.S.A. was not bu… https://t.co/4kIvDW8DS8,McConell
7,"At the outset of this crisis, the Senate wrote and passed the historic, bipartisan CARES Act. It helped pull our he… https://t.co/6Aov3tNYvW",McConell
8,"Dr. Martin Luther King, Jr. famously said “the arc of the moral universe is long, but it bends toward justice.” Our… https://t.co/VevJYbvJN6",McConell
9,Our country can’t afford a second epidemic of frivolous lawsuits while we fight the COVID-19 pandemic. The next rel… https://t.co/LmIQ00isM0,McConell
10,I will never forget joining hands with John as Congress sang We Shall Overcome at a 2008 ceremony honoring his frie… https://t.co/6fqX2uufNr,McConell
11,"The Senate and the nation mourn the loss of Congressman John Lewis, a pioneering civil rights leader who put his li… https://t.co/FTnFvVMDQ9",McConell
12,My statement on the passing of Congressman John Lewis: https://t.co/sFuU8cqPc8,McConell
13,The CARES Act didn't just give Main Street a fighting chance. The Senate’s historic legislation has also given rura… https://t.co/pvOyzNSyz8,McConell
14,"The Paycheck Protection Program helped 48,000 Kentucky small businesses. From coast to coast, small businesses rece… https://t.co/NLn66REFM0",McConell
15,"Glad our friends and partners are stepping up to check China. Freedom-loving nations must stand together for peace,… https://t.co/hEE6CnDRkB",McConell
16,"Any future COVID relief package needs to be measured, with a focus on getting kids back in school safely, workers b… https://t.co/wdf4KAy37b",McConell
17,Expanding the availability of testing is one of the best ways to slow the spread of the coronavirus. We’ve seen Ame… https://t.co/c0UGIWOdGE,McConell
18,Kentucky’s law enforcement officers know the HIDTA program unlocks crucial resources for our fight against drug abu… https://t.co/FiZEni9RwK,McConell
19,We can’t get our country back to normal unless we have kids in school. That’s what a future COVID relief would focu… https://t.co/wrxNk6jBZj,McConell
20,The CARES Act is continuing to provide much-needed support to healthcare heroes in Kentucky and across America. I’m… https://t.co/LN9W5xDkkY,McConell
21,"Happy Fourth of July!
 
Let’s celebrate the high virtues of our nation. Let’s honor the leaders who made our countr… https://t.co/yn12NxGKh0",McConell
22,The Democratic Party is increasingly saying they’ve lost patience with playing by the rules and plan to declare war… https://t.co/2ZzdxYahfK,McConell
23,ICYMI: I joined @DanaPerino to discuss the Senate’s leading role in coronavirus relief and the importance of legal… https://t.co/GNMG0bvV2Q,McConell
24,The Speaker has chosen to spend the House’s time this week on a cousin of the Green New Deal masquerading as a high… https://t.co/3nbl0ARddT,McConell
25,TUNE IN: I will be joining @DanaPerino ~2:40pm ET to discuss Senate Republicans' accomplishments and our work on coronavirus relief.,McConell
26,Finally. Twenty-some days and several deaths too late. The rule of law must not fade in and out with the fashions o… https://t.co/54uh5LEyHP,McConell
27,"Senate Republicans led the CARES Act, the biggest rescue package in American history that helped our nation weather… https://t.co/L3niHi6Gw2",McConell
28,More disastrous steps by Beijing to tighten their grip on Hong Kong. Congress and the Administration have taken str… https://t.co/nui1TiVq1Z,McConell
29,House Democrats' last attempt at a coronavirus response was a go-nowhere liberal wish list that even the media laug… https://t.co/xsx9gAe2db,McConell
30,"We must have no stigma, none, about wearing masks when we leave our homes and come near other people. Wearing simpl… https://t.co/k5KtiLO72w",McConell
31,ICYMI: I joined the @GuyBensonShow to discuss Senate Democrats’ blocking police reform and the Senate’s historic ju… https://t.co/g3pTRNqKxg,McConell
32,TUNE IN: I’m joining @GuyBensonShow at 4:00pm ET to discuss Senate Democrats’ obstruction of police reform and our… https://t.co/3J127Ix4BA,McConell
33,Democrats say they disagree with parts of @SenatorTimScott’s bill. Fine. The Senate has a way to settle policy diff… https://t.co/tMbwgwvhGP,McConell
34,Democrats just blocked the Senate from even considering police reform. They threatened to do this unless I let them… https://t.co/4WSJ9pe1vA,McConell
35,"RT @SRCC: .@SenatorTimScott on the JUSTICE Act: ""If you don't think we're right, make it better. Don't walk away. Vote for the motion to pr…",McConell
36,The Senate has confirmed 200 of President Trump’s nominees to lifetime appointments on the federal bench. With toda… https://t.co/8qMKxA7BvM,McConell
37,“Equal protection of the laws” means that mayors and governors cannot selectively stand down because they fear the… https://t.co/f0MBBkicvd,McConell
38,"If the far left cannot distinguish between Confederate generals and Washington, Jefferson, and Grant, they have com… https://t.co/IeAUU5JMRM",McConell
39,"Later this week, thanks to @SenatorTimScott, the Senate will vote to consider police reform legislation on the floo… https://t.co/ESrcKIA2Ws",McConell
40,Thinking of my dad today. Happy Father’s Day to all the dads in Kentucky and across our great country. https://t.co/fBxq8H6eDn,McConell
41,I just spoke in Kentucky about Juneteenth and America’s continued work to overcome the stain of our original sin. W… https://t.co/1Odlwz0QQP,McConell
42,The Senate just confirmed @POTUS's exceptional choice to sit on the second-most-important federal bench. We Kentuck… https://t.co/SBoNAgbyD6,McConell
43,"The JUSTICE Act provides solutions on police reform that are sober, serious, and significant. The Senate should add… https://t.co/mdH6rZt5F0",McConell
44,"Sadly, Democrats began attacking the JUSTICE Act proposal before it was even released.
 
The Senate has recently pu… https://t.co/5WD998rjTG",McConell
45,".@SenatorTimScott has put together a strong and significant proposal to increase transparency, grow accountability,… https://t.co/Y7GzIJJPB5",McConell
46,"When Black Americans tell us they do not feel safe in their own communities, we need to listen. When citizens lack… https://t.co/blCeJjySlS",McConell
47,"RT @SenateGOP: STARTING SOON: Senate Republicans and @SenatorTimScott unveil the JUSTICE Act

Join us LIVE at approx. 9:30amET ⬇️ https://t…",McConell
48,Elaine and I are stunned and heartbroken by Carol Barr’s passing. Her warmth filled whatever room she entered. Her… https://t.co/ySHjeBQiQ1,McConell
49,"RT @SenatorTimScott: Tomorrow morning at 930a, we’ll be introducing the #JUSTICEAct, focusing on police reform, accountability and transpar…",McConell
50,"With our country facing a pandemic, an historic economic disruption, and a major discussion of racial justice, Spea… https://t.co/O8XFcFtDOg",McConell
51,"Public lands preserve our nation’s beauty, provide recreation for American families, and help their local economies… https://t.co/rRQDWmNSZJ",McConell
52,The landmark Great American Outdoors Act will help Kentuckians preserve our public lands and ensure that outdoor re… https://t.co/MEDuqRaWVE,McConell
53,Our republic can survive a pandemic. It can survive civil unrest. But ideas and deliberation are our foundation. Am… https://t.co/LOL7MZSiIo,McConell
54,The liberal tradition in this country used to pride itself on broad-mindedness. But we have spent years watching el… https://t.co/Orrl3X8ugb,McConell
55,"The American people’s response to COVID-19 has been brave and patriotic. For months, citizens have sacrificed an en… https://t.co/JiDTyyosCT",McConell
56,"Speech, assembly, and the free exercise of religion are all sacrosanct liberties. Mayors cannot play ""red-light, gr… https://t.co/HZJJfjlIaN",McConell
57,"I strongly &amp; fully support Americans' right to peacefully protest. But through no fault of the demonstrators, recen… https://t.co/FwLShuyw7A",McConell
58,"Abolishing police would only take us farther away from the safety, justice, and equal protection of the laws that e… https://t.co/vPYu1CMAX3",McConell
59,"Every year, millions of Americans turn to National Parks sites, National Wildlife Refuges, &amp; millions of acres of p… https://t.co/qoAlwVu5kN",McConell
60,"Today, President Trump signed new legislation that will make the PPP even stronger. In addition to @SenatorCollins… https://t.co/8Rs4bnpj7d",McConell
61,"Because of the Paycheck Protection Program from @SenatorCollins &amp; @MarcoRubio, tens of millions of Americans have k… https://t.co/mKqTJ308VY",McConell
62,This crisis is not over. Our economic comeback is just beginning. But even in these early days of our careful reope… https://t.co/pZiEGHzivk,McConell
63,"The Chinese Communist Party has cheated on trade, stolen foreign technology, executed long-term plans to target the… https://t.co/rkX62c49ZA",McConell
64,"Thirty-one years ago, brave Chinese people flooded Tiananmen Square because they hoped a more modern and prosperous… https://t.co/cLtuNA3SNF",McConell
65,I am glad President Trump has assembled such an impressive team that is working hard for all Americans. (3/3),McConell
66,I appreciate their dedicated work at this difficult time for our nation and their steadfast commitment to their con… https://t.co/XFexRtYyzQ,McConell
67,"In these challenging times, the President and the American people are very well-served by the expert advice and pri… https://t.co/EQkhVmbBNt",McConell
68,Our nation is united in horror and opposition to the violent killing of Mr. Floyd. It is well past time that we als… https://t.co/W27Sfr78gT,McConell
69,"RT @SenateGOP: You do not advance peace by committing assault. 

You do not advance justice by inflicting injustice upon your neighbors.…",McConell
70,"Every one of us has an obligation to distinguish peaceful protests over the killings of George Floyd, Breonna Taylo… https://t.co/v8RvXcNs6P",McConell
71,"State and local leaders must quickly disrupt outside agitators, restore order, and protect citizens. If they can't… https://t.co/Nr7ufnYpgD",McConell
72,Americans have watched peaceful protests hijacked into violent riots that inflict the kind of injustice they suppos… https://t.co/4SvlMvUr7w,McConell
73,I have fought for civil rights and the First Amendment. I completely support Americans’ rights to peaceably protest… https://t.co/1nfaLPCNRF,McConell
74,But here’s something that requires no investigation: In no world can arresting a man for an alleged minor infractio… https://t.co/px8o4tCiVo,McConell
75,This is an hour of great pain for our nation. Americans everywhere have been grieved and horrified by the killings… https://t.co/lU4IbaZlJ7,McConell
76,"Our city, our state, and our country have to pull together. My full statement on the protests and riots in Louisvil… https://t.co/LycmbqjcLP",McConell
77,Our country is starting to carefully re-open. Any further legislation will need to focus on practical solutions tha… https://t.co/tkHVP897bj,McConell
78,From the heroic health professionals at @UK_HealthCare to the James B. Beam Institute for Kentucky Spirits making h… https://t.co/Lp1DPGWFv7,McConell
79,Today I had the honor to thank some of Kentucky’s front-line healthcare professionals. When our nation comes throug… https://t.co/ehGIAqmSGF,McConell
80,"The CARES Act is investing billions of dollars into families, healthcare workers, and small businesses across the c… https://t.co/NMFd1gf7F6",McConell
81,"As we continue to meet a new generation of American heroes, we set Memorial Day aside to honor the memory of brave… https://t.co/5OFrKlXabo",McConell
82,House Democrats are playing with perpetual impeachment while the Senate fights the pandemic. Speaker Pelosi is in n… https://t.co/9a4HX00zhU,McConell
83,"All month, the Senate has been on the job, attending to the needs of our nation. The real contrast is with the Hous… https://t.co/m9nRQHjORa",McConell
84,"We need to work smart here. Help the people who are desperately in need, try to save as many jobs as possible, begi… https://t.co/DP5z9gTrtP",McConell
85,TUNE IN 📺: I will be joining @marthamaccallum ~7:00 PM EST to discuss the House Democrats’ obsession with impeachme… https://t.co/qrVYr6WRjs,McConell
86,"These past few months have been terrible and trying for our country. But in the midst of this tragedy, our country… https://t.co/N9EPUENjSf",McConell
87,House Democrats have been missing in action for months. They just forced through a remote voting scheme so they can… https://t.co/0P1iSnpVaJ,McConell
88,"My hometown of Louisville, Kentucky is home to the baseball bat factory that makes the world-famous Louisville Slug… https://t.co/zVu51UqYyu",McConell
89,"You can’t make this up: During a global crisis, House Democrats are arguing that the acquittal of President Trump d… https://t.co/vVS4oorwwh",McConell
90,The Senate is working for the American people during this crisis. We’ve been in session for weeks. House Democrats… https://t.co/voaAGI4arT,McConell
91,The Senate passed FISA reforms last week. We'll soon confirm a new Director of National Intelligence. And led by… https://t.co/aj87J1cIzA,McConell
92,Democrats spent years hyping the Russian collusion conspiracy theory. That collapsed upon investigation. Here’s wha… https://t.co/Ub9JJx6a7V,McConell
93,I am glad to announce that Senator @MarcoRubio has accepted my invitation to serve as Acting Chairman of the Senate… https://t.co/9nM9lnZ7Sq,McConell
94,A new generation of American heroes has been called to serve their neighbors and their nation. They are showing up… https://t.co/LH9BE7EqJP,McConell
95,The House has been at home for two months. They gave themselves no assignments except developing this proposal. Yet… https://t.co/2iXFl7n4PN,McConell
96,"This week Speaker Pelosi published an 1,800-page catalog of left-wing oddities &amp; called it a coronavirus relief bil… https://t.co/cHPygXG5va",McConell
97,Forget about this $3 trillion left-wing wish list that even House Democrats are criticizing. Republicans are focuse… https://t.co/TmapUjDFKR,McConell
98,"80,000 Americans have died. More than 20 million have lost their jobs. Most people call that a crisis. But leading… https://t.co/TU2KFecaZp",McConell
99,The Democrats’ supposed coronavirus bill includes taxpayer-funded studies to measure “diversity and inclusion” in t… https://t.co/XVo3wvLOtl,McConell
100,Washington Democrats have been transparent: They see this national tragedy as a ripe partisan opportunity to pass l… https://t.co/uaYv5B3dOo,McConell
101,"The coronavirus pandemic is a serious crisis, so the Senate’s response has been serious. The Senate took a blank sh… https://t.co/DIAarHQm4O",McConell
102,TUNE IN 📺: I will be joining @BretBaier ~6:15 PM EST to discuss House Democrats’ unserious $3 trillion wish list an… https://t.co/HZEQSA3Phg,McConell
103,The Senate will keep working seriously on this serious pandemic. We wrote the CARES Act. Now we’re back in Washingt… https://t.co/sqVb1mUNdk,McConell
104,House Democrats had a blank slate to propose any vision for the recovery. This draft is all they have done for two… https://t.co/IlkMWMs4Sn,McConell
105,"House Democrats’ huge new bill would cut taxes for blue-state millionaires, send government checks to illegal immig… https://t.co/IqJZ7eYtIJ",McConell
106,The Paycheck Protection Program is continuing to provide critical relief for small businesses across America. The m… https://t.co/YZWQAtnHLp,McConell
107,Senate Republicans are preparing a major package of COVID-related liability reforms to foster economic recovery. We… https://t.co/OgHSPZYPGJ,McConell
108,More than two-thirds of independent business owners say they are worried about a legal liability minefield getting… https://t.co/FMncoM0GbI,McConell
109,"During the pandemic, our nation continues to meet new American heroes &amp; draw inspiration from their stories. Today… https://t.co/x4ROsCN6pZ",McConell
110,"The Paycheck Protection Program is helping nearly 42,000 Kentucky job creators &amp; millions of small businesses natio… https://t.co/qxaNkAZ3A8",McConell
111,Thinking of my mom Julia today. Happy Mother’s Day to all the moms in Kentucky and across our great country. https://t.co/MMEcbBIsLv,McConell
112,"Today was also meant to be the dedication for the Eisenhower Memorial. But as in Ike’s time, a monumental challenge… https://t.co/z0uuHVWt2d",McConell
113,"Today marks 75 years since V-E Day, the end of WWII in Europe. As Americans work together to emerge from a global c… https://t.co/IhQMOSMmKV",McConell
114,"Strong legal protections will be essential as our economy reopens. As of a week ago, 771 lawsuits had already been… https://t.co/aiEWDg6yKm",McConell
115,"The Chinese Communist Party even used the pandemic as cover to arrest peaceful Hong Kong democracy activists, inclu… https://t.co/jzdG5H4y4C",McConell
116,Our National Day of Prayer certainly comes at the right time this year. Let’s pray for everyone who is sick and suf… https://t.co/E5YAxlOF8u,McConell
117,TUNE IN 📺: I will be joining @DanaPerino ~2:00 PM EST to discuss the Senate's role in continuing to strengthen our… https://t.co/vWyowhUWbD,McConell
118,This pandemic originated in China. Its global spread was made worse by China’s unconscionable efforts to cover it u… https://t.co/4g1YXkdBqF,McConell
119,"While we fight COVID-19, we can’t forget all the other threats we still face. Terrorist cells, hostile foreign inte… https://t.co/m0nYar7HqA",McConell
120,"Every day, I hear more inspiring stories from my home state about Kentuckians finding creative ways to pitch in. Th… https://t.co/tGGjFBWy7h",McConell
121,Judge Justin Walker is a brilliant legal expert whose record earns praise all across the political spectrum. He is… https://t.co/DCMFSNtLnv,McConell
122,The Senate is not going to let either the coronavirus or reflexive partisanship stop us from doing crucial national… https://t.co/cxI8eTk5Iz,McConell
123,Even though the Democrats’ own top member on the Intelligence Committee praises this nominee and wants a swift conf… https://t.co/MAExquf4vb,McConell
124,Today the Senate will confirm a Director for the National Counterintelligence and Security Center. Our domestic fig… https://t.co/1sHGeUyFvG,McConell
125,"Nurses in #Kentucky and across America are rushing toward the sick, washing their hands until they bleed, and worki… https://t.co/5KwM3gal4x",McConell
126,Teachers in #Kentucky and across America are adapting to online learning and continuing to educate young minds. The… https://t.co/d2UTTfXeio,McConell
127,I want to thank the staff who worked hard to support the Senate’s remote work and the experts who are helping us sa… https://t.co/Xc7sRDwRzn,McConell
128,The Senate is back in session because we have critically important work to do for the nation. Our bosses are the Am… https://t.co/Gdt0J3ubth,McConell
129,"All across America, essential workers are following expert advice and taking new precautions while they continue re… https://t.co/T2Z1aT17if",McConell
130,I am grateful to all the dedicated professionals who have worked to develop solutions so the Senate can smartly and… https://t.co/4l3SzXlDSe,McConell
131,"ICYMI 🎙️: I joined @kilmeade to discuss liability protections for frontline workers, reconvening the Senate next we… https://t.co/DZ1sT0Zmhv",McConell
132,We need to provide protection – litigation protection – for those who have been on the front lines. And we have to… https://t.co/nnAKijmS5T,McConell
133,TUNE IN 📺: I will be joining Neil Cavuto on @FoxNews ~4:45 PM EST to discuss the Senate agenda.,McConell
134,"ICYMI️: I joined the @GuyBensonShow to discuss the Senate reconvening on May 4th, keeping our focus on COVID-19 rel… https://t.co/JuNEI41aTA",McConell
135,"TUNE IN: I will be joining the @GuyBensonShow
 at ~3:30 PM ET to discuss the Senate reconvening and Senate Republic… https://t.co/05gO2yMXLi",McConell
136,The Senate must focus on concrete steps to strengthen our response to this crisis. The American people do not need… https://t.co/EVLce0EGok,McConell
137,"If it is essential for doctors, nurses, healthcare workers, truck drivers, grocery-store workers, and other brave A… https://t.co/3jFdTufbEl",McConell
138,"Thanks to the Paycheck Protection Program, more businesses like The Cheddar Box Cafe in Kentucky, will be able to k… https://t.co/pDiZjxhTL4",McConell
139,"This new bill strengthens some of the most important parts of the CARES Act, especially the popular Paycheck Protec… https://t.co/jlz9z6odRG",McConell
140,The Senate's historic CARES Act is the largest rescue package in American history. It is already sending hundreds o… https://t.co/eAG8yWeQjJ,McConell
141,.@POTUS just signed our latest relief bill. It expands funding for saving small businesses and protecting Americans… https://t.co/Mh13Tzii2N,McConell
142,"Historic, tragic layoffs continue to pile up nationwide. This pandemic has erased a decade of job creation in just… https://t.co/qXQmdA6sxN",McConell
143,ICYMI 📺: I joined @FoxNews with @BillHemmer to discuss yesterday’s Senate vote to replenish the Paycheck Protection… https://t.co/ukzjXZdZV2,McConell
144,TUNE IN 📺 to @FoxNews. I will be joining @BillHemmer soon to discuss Senate Republicans’ successful effort to reple… https://t.co/BcRkTK7ogb,McConell
145,ICYMI🎙️: I joined @hughhewitt to discuss Senate Republican's victory yesterday on more legislation to help American… https://t.co/RauC1ws1gQ,McConell
146,Martin Lee is an old friend of mine. He’s a brave and steady voice for the freedom and autonomy of Hong Kong. The a… https://t.co/9PKC9u2j8F,McConell
147,I’m proud of Congress’s new bipartisan agreement. I am just sorry that Democrats shut down emergency support for Ma… https://t.co/hbuoAJ11Zy,McConell
148,I am encouraged that Democrats have finally agreed to reopen the Paycheck Protection Program and abandon a number o… https://t.co/Jjcu2QnQUj,McConell
149,It’s been four days since the Paycheck Protection Program ran dry. Republicans have been trying to fund this job-sa… https://t.co/4pTKmb0r9s,McConell
150,These outrageous arrests are just one more example of Beijing’s shameful efforts to strangle the freedom and autono… https://t.co/zFlV2URFzl,McConell
151,The Chinese Communist Party should not be allowed to use a pandemic — which they exacerbated through secrecy and in… https://t.co/rAD4Fl4ErI,McConell
152,The Paycheck Protection Program ran dry on Thursday and Democrats continue to block more funding. Democrats must le… https://t.co/4EnDuP0M5n,McConell
153,"Chairman @MikeCrapo will coordinate Senate-wide oversight of the historic CARES Act, and I am appointing @SenToomey… https://t.co/a8KCCfqqZf",McConell
154,Twenty million Americans have lost their jobs in one month. We badly need the bipartisan Paycheck Protection Progra… https://t.co/s8pYAkvMCl,McConell
155,"Five million more Americans lost their jobs just last week.

That makes 20 million layoffs in one month.
 
American… https://t.co/0hohxX6dmm",McConell
156,"Even now, Senate Democrats are still blocking funding for the Paycheck Protection Program. 
 
It is surreal to see… https://t.co/rOtewntBPh",McConell
157,"One week ago, I warned that the Paycheck Protection Program was running out of money and tried to a pass clean fund… https://t.co/1zdr7h202I",McConell
